Count,Tradelist Count,Name,Edition,Card Number,Condition,Language,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,My Price,Type,Cost,Rarity,Price,Image URL,Last Updated
1,0,Swiftfoot Boots,"",,Near Mint,English,,,,,,,,,Artifact - Equipment,{2},Uncommon,$2.86,https://deckbox.org/system/images/mtg/cards/451180.jpg,2019-07-25 20:07:46 UTC
10,0,Swiftwater Cliffs,"",,Near Mint,English,,,,,,,,,Land,,Common,$0.21,https://deckbox.org/system/images/mtg/cards/470825.jpg,2018-10-22 11:48:07 UTC
1,0,Swords to Plowshares,"",,Near Mint,English,,,,,,,,,Instant,{W},Uncommon,$1.92,https://deckbox.org/system/images/mtg/cards/446078.jpg,2018-10-22 11:30:38 UTC
1,0,Sworn Companions,"",,Near Mint,English,,,,,,,,,Sorcery,{2}{W},Common,$0.17,https://deckbox.org/system/images/mtg/cards/452777.jpg,2018-12-16 16:08:41 UTC
2,0,Sylvan Brushstrider,Ravnica Allegiance,144,Near Mint,English,,,,,,,,,Creature - Beast,{2}{G},Common,$0.17,https://deckbox.org/system/images/mtg/cards/457288.jpg,2019-07-04 17:37:02 UTC
3,0,Sylvan Messenger,Magic Origins,199,Near Mint,English,,,,,,,,,Creature - Elf,{3}{G},Uncommon,$0.30,https://deckbox.org/system/images/mtg/cards/398651.jpg,2018-10-21 22:24:06 UTC
2,0,Sylvan Might,"",,Near Mint,English,,,,,,,,,Instant,{1}{G},Common,$0.16,https://deckbox.org/system/images/mtg/cards/426623.jpg,2018-10-22 01:18:08 UTC
2,0,Sylvan Ranger,Modern Masters 2017 Edition,140,Near Mint,English,,,,,,,,,Creature - Elf Scout,{1}{G},Common,$0.24,https://deckbox.org/system/images/mtg/cards/425965.jpg,2018-10-21 22:02:40 UTC
2,0,Sylvan Scrying,Battle for Zendikar,192,Near Mint,English,,,,,,,,,Sorcery,{1}{G},Uncommon,$0.49,https://deckbox.org/system/images/mtg/cards/402065.jpg,2018-10-21 22:25:26 UTC
4,0,Syncopate,"",,Near Mint,English,,,,,,,,,Instant,{X}{U},Common,$0.20,https://deckbox.org/system/images/mtg/cards/442955.jpg,2018-10-22 11:50:36 UTC
2,0,Syndicate Guildmage,Ravnica Allegiance,211,Near Mint,English,,,,,,,,,Creature - Human Cleric,{W}{B},Uncommon,$0.23,https://deckbox.org/system/images/mtg/cards/457355.jpg,2019-07-05 14:55:56 UTC
6,0,Syndicate Messenger,Ravnica Allegiance,25,Near Mint,English,,,,,,,,,Creature - Bird,{3}{W},Common,$0.17,https://deckbox.org/system/images/mtg/cards/457169.jpg,2019-07-05 15:02:42 UTC
1,0,Syphon Mind,"",,Near Mint,English,,,,,,,,,Sorcery,{3}{B},Common,$2.01,https://deckbox.org/system/images/mtg/cards/446816.jpg,2018-10-22 11:30:38 UTC
1,0,"Syr Gwyn, Hero of Ashvale","",,Near Mint,English,,,,,,,,,Legendary Creature - Human Knight,{3}{R}{W}{B},MythicRare,$1.63,https://deckbox.org/system/images/mtg/cards/2005570.jpg,2020-04-22 10:00:21 UTC
1,0,"Syr Konrad, the Grim",Throne of Eldraine,107,Near Mint,English,,,,,,,,,Legendary Creature - Human Knight,{3}{B}{B},Uncommon,$0.29,https://deckbox.org/system/images/mtg/cards/2005347.jpg,2020-03-27 19:52:57 UTC
1,0,"Syr Konrad, the Grim","",,Near Mint,English,,,,,,,,,Legendary Creature - Human Knight,{3}{B}{B},Uncommon,$0.29,https://deckbox.org/system/images/mtg/cards/2005347.jpg,2020-04-22 10:00:21 UTC
1,0,Tainted Wood,"",,Near Mint,English,,,,,,,,,Land,,Uncommon,$1.27,https://deckbox.org/system/images/mtg/cards/405411.jpg,2018-10-22 01:11:19 UTC
2,0,Tajuru Pathwarden,Oath of the Gatewatch,145,Near Mint,English,,,,,,,,,Creature - Elf Warrior Ally,{4}{G},Common,$0.17,https://deckbox.org/system/images/mtg/cards/407655.jpg,2018-10-21 22:24:37 UTC
1,0,Tajuru Warcaller,Battle for Zendikar,195,Near Mint,English,,,,,,,,,Creature - Elf Warrior Ally,{3}{G}{G},Uncommon,$0.24,https://deckbox.org/system/images/mtg/cards/402068.jpg,2018-10-21 22:01:23 UTC
2,0,Take Heart,Guilds of Ravnica,28,Near Mint,English,,,,,,,,,Instant,{W},Common,$0.17,https://deckbox.org/system/images/mtg/cards/452778.jpg,2018-11-27 18:06:38 UTC
5,0,Take Inventory,Eldritch Moon,76,Near Mint,English,,,,,,,,,Sorcery,{1}{U},Common,$0.19,https://deckbox.org/system/images/mtg/cards/414371.jpg,2018-11-30 17:09:00 UTC
1,0,Talara's Battalion,"",,Near Mint,English,,,,,,,,,Creature - Elf Warrior,{1}{G},Rare,$0.25,https://deckbox.org/system/images/mtg/cards/442760.jpg,2018-10-22 01:18:08 UTC
1,0,Talisman of Creativity,"",,Near Mint,English,,,,,,,,,Artifact,{2},Uncommon,$0.99,https://deckbox.org/system/images/mtg/cards/464180.jpg,2019-08-10 14:13:29 UTC
1,0,Talisman of Curiosity,Modern Horizons,232,Near Mint,English,,,,,,,,,Artifact,{2},Uncommon,$0.40,https://deckbox.org/system/images/mtg/cards/464181.jpg,2019-07-04 18:22:57 UTC
2,0,"Talrand, Sky Summoner","",,Near Mint,English,,,,,,,,,Legendary Creature - Merfolk Wizard,{2}{U}{U},Rare,$0.47,https://deckbox.org/system/images/mtg/cards/470643.jpg,2018-10-22 01:17:47 UTC
1,0,Taste of Death,Throne of Eldraine,320,Near Mint,English,,,,,,,,,Sorcery,{4}{B}{B},Rare,$0.69,https://deckbox.org/system/images/mtg/cards/2005560.jpg,2020-03-27 19:52:57 UTC
1,0,Teferi's Protection,"",,Near Mint,English,,,,,,,,,Instant,{2}{W},Rare,$40.15,https://deckbox.org/system/images/mtg/cards/433249.jpg,2018-10-22 11:30:38 UTC
1,0,Tempered Sliver,Modern Horizons,183,Near Mint,English,,,,,,,,,Creature - Sliver,{2}{G},Uncommon,$0.25,https://deckbox.org/system/images/mtg/cards/464132.jpg,2019-07-04 18:15:21 UTC
2,0,Temple Garden,Guilds of Ravnica,258,Near Mint,English,,,,,,,,,Land - Forest Plains,,Rare,$9.61,https://deckbox.org/system/images/mtg/cards/453008.jpg,2018-10-22 00:27:45 UTC
1,0,Temple of Abandon,Theros Beyond Death,244,Near Mint,English,,,,,,,,,Land,,Rare,$1.53,https://deckbox.org/system/images/mtg/cards/476495.jpg,2020-03-28 15:35:37 UTC
1,0,Temple of Malady,"",,Near Mint,English,,,,,,,,,Land,,Rare,$1.00,https://deckbox.org/system/images/mtg/cards/467008.jpg,2020-03-27 19:52:57 UTC
1,0,Temple of Mystery,"",,Near Mint,English,,,,,,,,,Land,,Rare,$1.42,https://deckbox.org/system/images/mtg/cards/467009.jpg,2020-03-27 19:53:17 UTC
1,0,Temple of Silence,"",,Near Mint,English,,,,,,,,,Land,,Rare,$1.27,https://deckbox.org/system/images/mtg/cards/467010.jpg,2020-04-22 10:00:04 UTC
2,0,Temple of the False God,"",,Near Mint,English,,,,,,,,,Land,,Uncommon,$0.46,https://deckbox.org/system/images/mtg/cards/470826.jpg,2019-08-29 13:35:25 UTC
1,0,Temple of Triumph,"",,Near Mint,English,,,,,,,,,Land,,Rare,$1.16,https://deckbox.org/system/images/mtg/cards/467011.jpg,2020-04-22 10:00:21 UTC
2,0,Temple Thief,Theros Beyond Death,116,Near Mint,English,,,,,,,,0,Creature  - Human Rogue,{1}{B},Common,$0.18,https://deckbox.org/system/images/mtg/cards/476367.jpg,2020-03-28 15:20:04 UTC
1,0,Temporal Fissure,"",,Near Mint,English,,,,,,,,,Sorcery,{4}{U},Common,$0.27,https://deckbox.org/system/images/mtg/cards/426584.jpg,2018-10-22 01:17:47 UTC
4,0,Temur Charm,"",,Near Mint,English,,,,,,,,,Instant,{G}{U}{R},Uncommon,$0.22,https://deckbox.org/system/images/mtg/cards/386695.jpg,2018-10-22 11:49:01 UTC
4,0,Temur Sabertooth,Commander 2017,159,Near Mint,English,,,,,,,,,Creature - Cat,{2}{G}{G},Uncommon,$2.73,https://deckbox.org/system/images/mtg/cards/433091.jpg,2018-10-21 22:15:47 UTC
1,0,Tenacity,Shadows over Innistrad,42,Near Mint,English,,,,,,,,,Instant,{3}{W},Uncommon,$0.24,https://deckbox.org/system/images/mtg/cards/409782.jpg,2018-10-21 21:26:57 UTC
1,0,Tendrils of Corruption,"",,Near Mint,English,,,,,,,,,Instant,{3}{B},Common,$0.46,https://deckbox.org/system/images/mtg/cards/193744.jpg,2018-10-22 01:15:46 UTC
2,0,Tenth District Guard,Guilds of Ravnica,29,Near Mint,English,,,,,,,,,Creature - Human Soldier,{1}{W},Common,$0.18,https://deckbox.org/system/images/mtg/cards/452779.jpg,2018-11-27 18:06:48 UTC
2,0,Tenth District Veteran,Ravnica Allegiance,26,Near Mint,English,,,,,,,,,Creature - Human Soldier,{2}{W},Common,$0.18,https://deckbox.org/system/images/mtg/cards/457170.jpg,2019-07-05 15:02:53 UTC
1,0,Terastodon,"",,Near Mint,English,,,,,,,,,Creature - Elephant,{6}{G}{G},Rare,$1.11,https://deckbox.org/system/images/mtg/cards/405415.jpg,2018-10-22 01:11:19 UTC
1,0,Terminate,"",,Near Mint,English,,,,,,,,,Instant,{B}{R},Uncommon,$0.97,https://deckbox.org/system/images/mtg/cards/433131.jpg,2018-10-22 11:30:38 UTC
4,0,Terramorphic Expanse,"",,Near Mint,English,,,,,,,,,Land,,Common,$0.30,https://deckbox.org/system/images/mtg/cards/470827.jpg,2019-08-29 13:35:25 UTC
1,0,Territorial Baloth,Battle for Zendikar,196,Near Mint,English,,,,,,,,,Creature - Beast,{4}{G},Common,$0.18,https://deckbox.org/system/images/mtg/cards/402070.jpg,2018-10-21 22:07:02 UTC
2,0,Territorial Boar,Ravnica Allegiance,145,Near Mint,English,,,,,,,,,Creature - Boar,{1}{G},Common,$0.17,https://deckbox.org/system/images/mtg/cards/457289.jpg,2019-07-04 19:16:02 UTC
1,0,Teysa Karlov,Ravnica Allegiance,212,Near Mint,English,,,,,,,,,Legendary Creature - Human Advisor,{2}{W}{B},Rare,$1.25,https://deckbox.org/system/images/mtg/cards/457356.jpg,2019-07-05 15:03:22 UTC
1,0,Tezzeret's Ambition,Kaladesh,65,Near Mint,English,,,,,,,,,Sorcery,{3}{U}{U},Common,$0.18,https://deckbox.org/system/images/mtg/cards/417638.jpg,2018-10-21 20:41:48 UTC
1,0,Tezzeret's Gambit,"",,Near Mint,English,,,,,,,,,Sorcery,{3}{UP},Uncommon,$0.46,https://deckbox.org/system/images/mtg/cards/470644.jpg,2018-12-05 17:06:14 UTC
2,0,Thallid Omnivore,Dominaria,106,Near Mint,English,,,,,,,,,Creature - Fungus,{3}{B},Common,$0.17,https://deckbox.org/system/images/mtg/cards/442994.jpg,2019-01-05 14:54:20 UTC
1,0,Thaumaturge's Familiar,Theros Beyond Death,238,Near Mint,English,,,,,,,,,Artifact Creature  - Bird,{3},Common,$0.18,https://deckbox.org/system/images/mtg/cards/476489.jpg,2020-03-28 15:34:51 UTC
1,0,The Eldest Reborn,"",,Near Mint,English,,,,,,,,,Enchantment - Saga,{4}{B},Uncommon,$0.27,https://deckbox.org/system/images/mtg/cards/470677.jpg,2019-08-29 13:35:25 UTC
1,0,The Unspeakable,"",,Near Mint,English,,,,,,,,,Legendary Creature - Spirit,{6}{U}{U}{U},Rare,$0.30,https://deckbox.org/system/images/mtg/cards/426585.jpg,2018-10-22 01:17:47 UTC
1,0,Thicket Elemental,"",,Near Mint,English,,,,,,,,,Creature - Elemental,{3}{G}{G},Rare,$0.39,https://deckbox.org/system/images/mtg/cards/23135.jpg,2018-10-22 01:14:19 UTC
1,0,Thief of Blood,"",,Near Mint,English,,,,,,,,,Creature - Vampire,{4}{B}{B},Uncommon,$0.98,https://deckbox.org/system/images/mtg/cards/405419.jpg,2018-10-22 01:11:19 UTC
2,0,Thirst for Meaning,Theros Beyond Death,74,Near Mint,English,,,,,,,,0,Instant,{2}{U},Common,$0.19,https://deckbox.org/system/images/mtg/cards/476325.jpg,2020-03-28 15:13:07 UTC
5,0,Thirsting Shade,Ravnica Allegiance,87,Near Mint,English,,,,,,,,,Creature - Shade,{B},Common,$0.18,https://deckbox.org/system/images/mtg/cards/457231.jpg,2019-07-05 15:01:39 UTC
2,0,Thorn Mammoth,Throne of Eldraine,323,Near Mint,English,,,,,,,,,Creature - Elephant,{5}{G}{G},Rare,$0.55,https://deckbox.org/system/images/mtg/cards/2005563.jpg,2020-03-27 19:53:17 UTC
4,0,Thornbow Archer,Magic Origins,121,Near Mint,English,,,,,,,,,Creature - Elf Archer,{B},Common,$0.24,https://deckbox.org/system/images/mtg/cards/398407.jpg,2018-10-21 21:45:25 UTC
1,0,Thornhide Wolves,Core Set 2019,204,Near Mint,English,,,,,,,,,Creature - Wolf,{4}{G},Common,$0.18,https://deckbox.org/system/images/mtg/cards/447340.jpg,2018-10-21 22:21:21 UTC
5,0,Thornweald Archer,"",,Near Mint,English,,,,,,,,,Creature - Elf Archer,{1}{G},Common,$0.20,https://deckbox.org/system/images/mtg/cards/413731.jpg,2018-11-30 17:09:16 UTC
2,0,Thornwood Falls,"",,Near Mint,English,,,,,,,,,Land,"",Common,$0.21,https://deckbox.org/system/images/mtg/cards/470829.jpg,2018-10-22 11:49:01 UTC
1,0,Thornwood Falls,Throne of Eldraine,313,Near Mint,English,,,,,,,,,Land,"",Common,$0.20,https://deckbox.org/system/images/mtg/cards/2005553.jpg,2020-03-27 19:53:17 UTC
4,0,Thought Collapse,Ravnica Allegiance,57,Near Mint,English,,,,,,,,,Instant,{1}{U}{U},Common,$0.22,https://deckbox.org/system/images/mtg/cards/457201.jpg,2019-07-04 19:26:02 UTC
1,0,Thought Erasure,Guilds of Ravnica,206,Near Mint,English,,,,,,promo,,0,Sorcery,{U}{B},Uncommon,$1.14,https://deckbox.org/system/images/mtg/cards/452956.jpg,2018-10-21 23:29:46 UTC
2,0,Thought Erasure,Guilds of Ravnica,206,Near Mint,English,,,,,,,,,Sorcery,{U}{B},Uncommon,$1.14,https://deckbox.org/system/images/mtg/cards/452956.jpg,2018-11-27 18:16:31 UTC
1,0,Thought Reflection,"",,Near Mint,English,,,,,,,,,Enchantment,{4}{U}{U}{U},Rare,$1.15,https://deckbox.org/system/images/mtg/cards/405421.jpg,2018-10-22 01:08:49 UTC
2,0,Thought Vessel,"",,Near Mint,English,,,,,,,,,Artifact,{2},Common,$8.41,https://deckbox.org/system/images/mtg/cards/446960.jpg,2018-10-22 01:11:19 UTC
1,0,Thousand-Year Storm,"",,Near Mint,English,,,,,,,,,Enchantment,{4}{U}{R},MythicRare,$5.17,https://deckbox.org/system/images/mtg/cards/452957.jpg,2018-12-05 17:07:37 UTC
1,0,Thrashing Brontodon,"",,Near Mint,English,,,,,,,,,Creature - Dinosaur,{1}{G}{G},Uncommon,$0.29,https://deckbox.org/system/images/mtg/cards/466951.jpg,2020-03-27 19:52:57 UTC
1,0,Threads of Disloyalty,Signature Spellbook: Jace,8,Near Mint,English,,,,,,,,0,Enchantment - Aura,{1}{U}{U},Rare,$0.41,https://deckbox.org/system/images/mtg/cards/447136.jpg,2019-01-05 16:50:15 UTC
1,0,Threnody Singer,Theros Beyond Death,75,Near Mint,English,,,,,,,,,Creature  - Siren,{1}{U},Uncommon,$0.23,https://deckbox.org/system/images/mtg/cards/476326.jpg,2020-03-28 15:13:46 UTC
1,0,Thrill of Possibility,Throne of Eldraine,146,Near Mint,English,,,,,,,,,Instant,{1}{R},Common,$0.27,https://deckbox.org/system/images/mtg/cards/2005386.jpg,2020-03-28 15:24:21 UTC
1,0,Thriving Grubs,Kaladesh,138,Near Mint,English,,,,,,,,,Creature - Gremlin,{1}{R},Common,$0.17,https://deckbox.org/system/images/mtg/cards/417711.jpg,2018-10-21 20:58:31 UTC
1,0,Thriving Turtle,Kaladesh,66,Near Mint,English,,,,,,,,,Creature - Turtle,{U},Common,$0.18,https://deckbox.org/system/images/mtg/cards/417639.jpg,2018-10-21 20:42:35 UTC
4,0,Throttle,Shadows over Innistrad,138,Near Mint,English,,,,,,,,,Instant,{4}{B},Common,$0.18,https://deckbox.org/system/images/mtg/cards/409888.jpg,2018-10-21 21:46:52 UTC
1,0,Throwing Knife,Magic Origins,241,Near Mint,English,,,,,,,,,Artifact - Equipment,{2},Uncommon,$0.22,https://deckbox.org/system/images/mtg/cards/398595.jpg,2018-10-21 23:16:57 UTC
1,0,"Thryx, the Sudden Storm",Theros Beyond Death,76,Near Mint,English,,,,,,,,,Legendary Creature  - Elemental Giant,{3}{U}{U},Rare,$0.39,https://deckbox.org/system/images/mtg/cards/476327.jpg,2020-03-28 15:14:21 UTC
1,0,Thunderclap Wyvern,Eternal Masters,208,Near Mint,English,,,,,,,,,Creature - Drake,{2}{W}{U},Uncommon,$0.25,https://deckbox.org/system/images/mtg/cards/413750.jpg,2018-10-21 21:23:37 UTC
1,0,Tidal Wave,Duel Decks: Merfolk vs. Goblins,21,Near Mint,English,,,,,,,,,Instant,{2}{U},Common,$0.18,https://deckbox.org/system/images/mtg/cards/438461.jpg,2018-10-21 19:49:41 UTC
1,0,Tidy Conclusion,Kaladesh,103,Near Mint,English,,,,,,,,,Instant,{3}{B}{B},Common,$0.17,https://deckbox.org/system/images/mtg/cards/417676.jpg,2018-10-21 21:39:28 UTC
4,0,Timberpack Wolf,Masters 25,190,Near Mint,English,,,,,,,,,Creature - Wolf,{1}{G},Common,$0.18,https://deckbox.org/system/images/mtg/cards/442179.jpg,2018-10-21 22:21:31 UTC
4,0,Timberwatch Elf,"",,Near Mint,English,,,,,,,,,Creature - Elf,{2}{G},Uncommon,$0.53,https://deckbox.org/system/images/mtg/cards/413732.jpg,2018-10-22 12:46:46 UTC
1,0,Time Wipe,"",,Near Mint,English,,,,,,,,,Sorcery,{2}{W}{W}{U},Rare,$0.50,https://deckbox.org/system/images/mtg/cards/461150.jpg,2020-03-27 19:53:17 UTC
1,0,Tin Street Dodger,Ravnica Allegiance,120,Near Mint,English,,,,,,,,,Creature - Goblin Rogue,{R},Uncommon,$0.48,https://deckbox.org/system/images/mtg/cards/457264.jpg,2019-07-04 18:13:43 UTC
6,0,Titanic Brawl,Ravnica Allegiance,146,Near Mint,English,,,,,,,,,Instant,{1}{G},Common,$0.17,https://deckbox.org/system/images/mtg/cards/457290.jpg,2019-07-04 19:15:26 UTC
1,0,Tithe Drinker,"",,Near Mint,English,,,,,,,,,Creature - Vampire,{W}{B},Common,$0.28,https://deckbox.org/system/images/mtg/cards/433132.jpg,2018-10-22 11:30:38 UTC
2,0,Tithe Taker,Ravnica Allegiance,27,Near Mint,English,,,,,,,,,Creature - Human Soldier,{1}{W},Rare,$1.07,https://deckbox.org/system/images/mtg/cards/457171.jpg,2019-07-05 14:54:48 UTC
1,0,Tome of Legends,Throne of Eldraine,332,Near Mint,English,,,,,,,,,Artifact,{2},Rare,$1.23,https://deckbox.org/system/images/mtg/cards/2005572.jpg,2020-03-27 19:53:17 UTC
2,0,Torch Courier,Guilds of Ravnica,119,Near Mint,English,,,,,,,,,Creature - Goblin,{R},Common,$0.20,https://deckbox.org/system/images/mtg/cards/452869.jpg,2018-11-27 18:10:13 UTC
2,0,Tormenting Voice,Core Set 2019,164,Near Mint,English,,,,,,,,,Sorcery,{1}{R},Common,$0.18,https://deckbox.org/system/images/mtg/cards/447300.jpg,2018-10-21 21:02:40 UTC
1,0,Tournament Grounds,"",,Near Mint,English,,,,,,,,,Land,"",Uncommon,$0.25,https://deckbox.org/system/images/mtg/cards/2005488.jpg,2020-04-22 10:00:21 UTC
1,0,Towering-Wave Mystic,Theros Beyond Death,77,Near Mint,English,,,,,,,,,Creature  - Merfolk Wizard,{1}{U},Common,$0.18,https://deckbox.org/system/images/mtg/cards/476328.jpg,2020-03-28 15:12:36 UTC
2,0,Tragic Slip,Eternal Masters,109,Near Mint,English,,,,,,,,,Instant,{B},Common,$0.28,https://deckbox.org/system/images/mtg/cards/413651.jpg,2018-10-21 21:51:11 UTC
5,0,Trail of Evidence,"",,Near Mint,English,,,,,,,,,Enchantment,{2}{U},Uncommon,$0.26,https://deckbox.org/system/images/mtg/cards/409838.jpg,2018-11-30 17:09:39 UTC
5,0,Tranquil Cove,Commander 2018,288,Near Mint,English,,,,,,,,,Land,,Common,$0.21,https://deckbox.org/system/images/mtg/cards/451243.jpg,2018-11-30 17:09:46 UTC
2,0,Tranquil Cove,"",,Near Mint,English,,,,,,,,,Land,,Common,$0.21,https://deckbox.org/system/images/mtg/cards/470830.jpg,2020-04-22 10:00:04 UTC
1,0,Tranquil Expanse,Core Set 2019,259,Near Mint,English,,,,,,,,,Land,,Common,$0.20,https://deckbox.org/system/images/mtg/cards/447396.jpg,2018-10-21 23:44:34 UTC
2,0,Transcendent Envoy,Theros Beyond Death,40,Near Mint,English,,,,,,,,0,Enchantment Creature  - Griffin,{1}{W},Common,$0.18,https://deckbox.org/system/images/mtg/cards/476291.jpg,2020-03-28 15:08:36 UTC
1,0,"Traxos, Scourge of Kroog",Dominaria,234,Near Mint,English,,,,,,,,,Legendary Artifact Creature - Construct,{4},Rare,$0.43,https://deckbox.org/system/images/mtg/cards/443122.jpg,2018-11-27 18:15:08 UTC
1,0,Treasure Cruise,"",,Near Mint,English,,,,,,,,,Sorcery,{7}{U},Common,$0.39,https://deckbox.org/system/images/mtg/cards/2003479.jpg,2018-12-05 17:07:37 UTC
1,0,Treefolk Umbra,Modern Horizons,185,Near Mint,English,,,,,,,,,Enchantment - Aura,{2}{G},Common,$0.17,https://deckbox.org/system/images/mtg/cards/464134.jpg,2019-07-04 18:15:00 UTC
1,0,Treetop Village,"",,Near Mint,English,,,,,,,,,Land,,Uncommon,$0.25,https://deckbox.org/system/images/mtg/cards/442766.jpg,2018-10-22 01:14:19 UTC
1,0,Tribute to the Wild,"",,Near Mint,English,,,,,,,,,Instant,{1}{G},Uncommon,$0.26,https://deckbox.org/system/images/mtg/cards/446881.jpg,2018-10-22 01:11:19 UTC
1,0,Triskaidekaphobia,Masters 25,110,Near Mint,English,,,,,,,,,Enchantment,{3}{B},Rare,$0.32,https://deckbox.org/system/images/mtg/cards/442099.jpg,2018-10-21 21:45:21 UTC
1,0,Triton Waverider,Theros Beyond Death,78,Near Mint,English,,,,,,,,,Creature  - Merfolk Wizard,{3}{U},Common,$0.17,https://deckbox.org/system/images/mtg/cards/476329.jpg,2020-03-28 15:14:09 UTC
1,0,Trostani Discordant,Guilds of Ravnica,208,Near Mint,English,,,,,,,,,Legendary Creature - Dryad,{3}{G}{W},MythicRare,$1.57,https://deckbox.org/system/images/mtg/cards/452958.jpg,2018-10-21 23:30:08 UTC
2,0,Trumpeting Herd,Modern Horizons,187,Near Mint,English,,,,,,,,,Sorcery,{2}{G}{G},Common,$0.17,https://deckbox.org/system/images/mtg/cards/464136.jpg,2019-07-04 18:16:13 UTC
1,0,Trustworthy Scout,Modern Horizons,33,Near Mint,English,,,,,,,,,Creature - Human Scout,{1}{W},Common,$0.18,https://deckbox.org/system/images/mtg/cards/463982.jpg,2019-07-04 18:01:37 UTC
4,0,Turn // Burn,"",,Near Mint,English,,,,,,,,,Instant // Instant,{2}{U},Uncommon,$0.20,https://deckbox.org/system/images/mtg/cards/2003308.jpg,2018-10-22 11:49:01 UTC
1,0,Turnabout,Urza's Saga,105,Near Mint,English,,,,,,,,,Instant,{2}{U}{U},Uncommon,$3.87,https://deckbox.org/system/images/mtg/cards/5728.jpg,2018-12-16 16:12:40 UTC
1,0,Twilight Panther,Ravnica Allegiance,28,Near Mint,English,,,,,,,,,Creature - Cat Spirit,{W},Common,$0.17,https://deckbox.org/system/images/mtg/cards/457172.jpg,2019-07-05 15:02:28 UTC
2,0,Twin-Silk Spider,Modern Horizons,188,Near Mint,English,,,,,,,,,Creature - Spider,{2}{G},Common,$0.17,https://deckbox.org/system/images/mtg/cards/464137.jpg,2019-07-04 18:15:30 UTC
2,0,Twins of Maurer Estate,"",,Near Mint,English,,,,,,,,,Creature - Vampire,{4}{B},Common,$0.21,https://deckbox.org/system/images/mtg/cards/2003518.jpg,2018-10-22 11:44:35 UTC
1,0,"Tymaret, Chosen from Death",Theros Beyond Death,119,Near Mint,English,,,,,,,,,Legendary Enchantment Creature  - Demigod,{B}{B},Uncommon,$0.27,https://deckbox.org/system/images/mtg/cards/476370.jpg,2020-03-28 15:20:12 UTC
1,0,Ulamog's Crusher,"",,Near Mint,English,,,,,,,,,Creature - Eldrazi,{8},Common,$0.25,https://deckbox.org/system/images/mtg/cards/2003408.jpg,2019-07-25 20:07:46 UTC
1,0,Ultimate Price,Dragons of Tarkir,124,Near Mint,English,,,,,,,,,Instant,{1}{B},Uncommon,$0.25,https://deckbox.org/system/images/mtg/cards/394735.jpg,2018-10-21 21:50:56 UTC
1,0,Umezawa's Charm,Modern Horizons,111,Near Mint,English,,,,,,,,,Instant,{1}{B},Common,$0.17,https://deckbox.org/system/images/mtg/cards/464060.jpg,2019-07-05 15:05:22 UTC
1,0,Uncaged Fury,Masters 25,155,Near Mint,English,foil,,,,,,,0,Instant,{2}{R},Common,$0.24,https://deckbox.org/system/images/mtg/cards/442144.jpg,2018-10-21 21:02:12 UTC
1,0,Unclaimed Territory,"",,Near Mint,English,,,,,,,,,Land,,Uncommon,$1.67,https://deckbox.org/system/images/mtg/cards/435419.jpg,2018-10-22 11:30:38 UTC
1,0,Uncomfortable Chill,Core Set 2019,82,Near Mint,English,,,,,,,,,Instant,{2}{U},Common,$0.17,https://deckbox.org/system/images/mtg/cards/447218.jpg,2018-10-21 19:56:46 UTC
4,0,Undead Servant,"",,Near Mint,English,,,,,,,,,Creature - Zombie,{3}{B},Common,$0.17,https://deckbox.org/system/images/mtg/cards/466872.jpg,2018-10-22 11:49:29 UTC
